employee_id,burnout_score
14174,0.03536811352470056
14175,0.5475190717133034
14176,0.35559096327913126
14177,0.21474872319471466
14178,0.49625659376366194
14179,0.9092185540220837
14180,0.5848454949356313
14181,0.3698996095675268
14182,0.5855885742330094
14183,0.3341131673805775
14184,0.3066487924828875
14185,0.7170798876741752
14186,0.4128097946106481
14187,0.23027471060916915
14188,0.16845812407836896
14189,0.5369020872270972
14190,0.27013508382488094
14191,0.6981150613251927
14192,0.5246479689421335
14193,0.18090348632748046
14194,0.9482668440471153
14195,0.2363368288056462
14196,0.22000932389956077
14197,0.4299617918922296
14198,0.530474850470938
14199,0.40147956976425553
14200,0.7747231702199335
14201,0.7123430312026992
14202,0.5999485174866197
14203,0.12839250611831596
14204,0.6782622937146973
14205,0.4859986775475009
14206,0.3050641300819086
14207,0.3652234853967314
14208,0.8030105594252038
14209,0.03491731217921093
14210,0.7164878163031304
14211,0.37809909527392593
14212,0.5162120849179483
14213,0.43012348129186273
14214,0.3323769504183772
14215,0.7808347001491404
14216,0.4488427221003373
14217,0.43227408695328506
14218,0.6539214875627132
14219,0.28824958357911995
14220,0.2636201868809944
14221,0.24398105904219228
14222,0.7777184729683114
14223,0.1357347209958875
14224,0.7611714487060792
14225,0.6464801406700403
14226,0.34823832305175384
14227,0.22578951968793248
14228,0.3862262220218672
14229,0.5268683355977664
14230,0.8003832521898028
14231,0.35225404531279036
14232,0.5460752934645633
14233,0.6124756136245918
14234,0.0
14235,0.5820937848545791
14236,0.22767694091498306
14237,0.31939262518652756
14238,0.11363371362311374
14239,0.1470175759440444
14240,0.47321902679220595
14241,0.4499242447597378
14242,0.4980415886421347
14243,0.239103794896704
14244,0.31931513944706735
14245,0.3269856869072319
14246,0.08819429295961587
14247,0.48719691691784817
14248,0.5063580343362613
14249,0.2967683478872157
14250,0.5595993116161151
14251,0.0
14252,0.4801712122708849
14253,0.8820223780796027
14254,0.8839788355319195
14255,0.4827150136776617
14256,0.7327478658128707
14257,0.19668221086236876
14258,0.45770451207676033
14259,0.284298304337624
14260,0.852796517414029
14261,0.3579837653214623
14262,0.7529131717224252
14263,0.21123914063505045
14264,0.7499041514537237
14265,0.4586099003369041
14266,0.3700722998657742
14267,0.17325725546850398
14268,0.672856181108956
14269,0.3449647064913476
14270,0.3880923855209425
14271,0.49212847815271693
14272,0.5253217647102273
14273,0.142633186226803
14274,0.06513656163733576
14275,0.31865167093368924
14276,0.4228798965036381
14277,0.6072764900009081
14278,0.9745666578688432
14279,0.2661954911304841
14280,0.25504432535361543
14281,0.5027530643763635
14282,0.45488042141261154
14283,0.6009023924206548
14284,0.6825877562490327
14285,0.04303606082782726
14286,0.7373043614679656
14287,0.039973219107031714
14288,0.1734487936199319
14289,0.20495723675649177
14290,0.935729209485506
14291,0.5151503717399336
14292,0.3212487443778508
14293,0.34113805654277857
14294,0.37734560603626177
14295,0.7928866037208763
14296,0.1863173307748487
14297,0.49371295380178665
14298,0.42639225478465453
14299,0.5616065150205969
14300,0.17166272281587477
14301,0.1800088819270452
14302,0.0
14303,0.0
14304,0.5810542818535974
14305,0.77504064624505
14306,0.5827789267195256
14307,0.5292720060183005
14308,0.1418706925191091
14309,0.5718906040674958
14310,0.0
14311,0.05462329181879981
14312,0.587649960168011
14313,0.9187269906571817
14314,0.0
14315,0.7425784360890963
14316,0.12480509977672162
14317,0.3466171801387398
14318,0.38104831527193417
14319,0.5405371304678972
14320,0.6841182908420298
14321,0.47125517196643907
14322,0.5955560302766435
14323,0.767709228870636
14324,0.6098441688798538
14325,0.21783827473590445
14326,0.05022894697508498
14327,0.44035887346956887
14328,0.4711052363598051
14329,0.3436963817545849
14330,0.7360801393583882
14331,0.3477887363732799
14332,0.03354515690398681
14333,0.34926865808836666
14334,0.9940219637162456
14335,0.2776991465311134
14336,0.041195750682408085
14337,0.0
14338,0.6503856310739121
14339,0.06983483570444024
14340,0.5526806342311362
14341,0.8519799354535146
14342,0.1440540785388258
14343,0.6111981181157955
14344,0.040857681070071365
14345,0.7304127983982935
14346,0.3792372134273642
14347,0.5832401982017653
14348,0.4227664896373864
14349,0.8833804992279986
14350,0.4272812032722418
14351,0.732937452030128
14352,0.3410009807559641
14353,0.8435466569260179
14354,0.22301555672948586
14355,0.15141359634373336
14356,0.10935942181318578
14357,0.7272059072255687
14358,0.39572809317042884
14359,0.010988730971867162
14360,0.2802221099844055
14361,0.27751699879205166
14362,0.41232968584760465
14363,0.5247697369635002
14364,0.46793190059361056
14365,0.5574029548592065
14366,1.0
14367,0.5486136873904623
14368,0.41844577672216776
14369,0.3921453400580257
14370,0.7735153481599985
14371,0.40934854574087537
14372,0.7253282988938823
14373,0.13307943628484253
14374,0.21771241833350055
14375,0.39179183070293805
14376,0.5114699081745644
14377,0.2959755681267663
14378,0.6998136860830019
14379,0.09431444719639172
14380,0.1598089648992804
14381,0.24048816552539928
14382,0.256444246883872
14383,0.7546903264738473
14384,0.4020915738819319
14385,0.2319513158349756
14386,0.7371924782946657
14387,0.2098598452158531
14388,0.36689272350552005
14389,0.8787554106090156
14390,0.31084883380507106
14391,0.009967826863769076
14392,0.7313382987961196
14393,0.38469518154308435
14394,0.49130726257460605
14395,0.532358301762176
14396,0.1648847053098342
14397,0.7375785678933051
14398,0.9011627661614896
14399,0.506734104574619
14400,0.25418409124951735
14401,0.12511219504747204
14402,0.40709777255376745
14403,0.3497169012768823
14404,0.755958486513786
14405,0.5630361998989328
14406,0.6061802562468003
14407,0.849422690542227
14408,0.6442699271749902
14409,0.39497582443528084
14410,0.4057099547515328
14411,0.8191917483071417
14412,0.45623869966927055
14413,0.2796984040423574
14414,0.6974103198870363
14415,0.7221636431630534
14416,0.4450521389198753
14417,0.5337411460229011
14418,0.0472140503389877
14419,0.9323395291313827
14420,0.7480099247911854
14421,0.873854472723331
14422,0.26688241487091385
14423,0.28989332740651913
14424,0.13514429745912343
14425,0.3496418930756295
14426,0.3456753437964373
14427,0.5268223686121482
14428,0.0
14429,0.4336085726538996
14430,0.4471430791656785
14431,0.38786933152878317
14432,0.500729198236164
14433,0.7705977593050611
14434,0.6163751543929568
14435,0.5218357419789896
14436,0.2797196486554304
14437,0.5065013429924253
14438,0.4975551001858983
14439,0.8041801714468848
14440,0.7186352985935193
14441,0.2600935247721775
14442,0.5233473215984602
14443,0.4617429324791098
14444,0.28358197680389585
14445,0.5965690930593025
14446,0.35040574802370583
14447,0.5707726051251614
14448,0.7154642621499819
14449,0.5792684495379854
14450,0.4558146465590795
14451,0.12716789042522436
14452,0.44006759356185193
14453,0.42982831436877517
14454,0.10030850866409273
14455,0.6949283603646346
14456,0.800417063248966
14457,0.20278176091920813
14458,0.2508391321022818
14459,0.295184984601887
14460,0.2093477113865492
14461,0.5830625789165739
14462,0.2547295594765306
14463,0.6170597063645582
14464,0.2184784152658787
14465,0.6765861752217377
14466,0.8458971773877085
14467,0.7243221255962116
14468,0.6216972744549397
14469,0.8783084102570092
14470,0.6884224252083803
14471,0.2608412110472938
14472,0.7162300834010771
14473,0.801523944878906
14474,0.4472926614179428
14475,0.36044543864979733
14476,0.6543441551677377
14477,0.8876529364039143
14478,0.7782314433536645
14479,0.8354560941094213
14480,0.5286891216154375
14481,0.597302288128591
14482,0.3065974908324065
14483,0.1419836211467411
14484,0.7492084421588139
14485,0.23471802087579535
14486,0.4603336452681225
14487,0.6007295324878115
14488,0.48449561241167344
14489,0.4496820611513493
14490,0.751913899114874
14491,0.7023648288721394
14492,0.5330143654537762
14493,0.6727965363174472
14494,0.5857429909916828
14495,0.2796394895397414
14496,0.6619075704326961
14497,0.5283908180824852
14498,0.15013753060099042
14499,0.18844933957718815
14500,0.523386776907195
14501,0.2706941429019338
14502,0.3231297028575252
14503,0.44753871446158805
14504,0.6996752839319306
14505,0.3297694265722682
14506,0.6465966067640473
14507,0.3977103405017937
14508,0.17210989504866298
14509,0.11409930635940933
14510,0.5428100378700701
14511,0.4760680364249065
14512,0.5543699174871195
14513,0.5771355642957168
14514,0.5518389079127763
14515,0.907129582303314
14516,0.6528351000969248
14517,0.05419138299786275
14518,0.12499534760734542
14519,0.572596156616477
14520,0.0
14521,0.4406332587487222
14522,0.8664453922743928
14523,0.0777484698146449
14524,0.7463989948137784
14525,0.5025009557855665
14526,0.17069909292884522
14527,0.7718708811826711
14528,0.5682517097773109
14529,0.09099127910268581
14530,0.3420391702409813
14531,0.393574197386655
14532,0.13076420851985396
14533,0.8875199574001493
14534,0.1643652145907415
14535,1.0
14536,0.21365554029041225
14537,0.40055639261340975
14538,0.052838508923902607
14539,0.5169310102228567
14540,0.4842844893279364
14541,0.8824588228948582
14542,0.31813987987020037
14543,0.2682499996775562
14544,0.2815151089643824
14545,0.4627372959140491
14546,0.11514153537648514
14547,0.8489758067763513
14548,0.5103616152926292
14549,0.22402468217932733
14550,0.177476889952674
14551,0.5810980097351983
14552,0.4250624107531865
14553,0.5505541840115579
14554,0.6354403703404368
14555,0.23466718552035978
14556,0.8032539723355112
14557,0.2746154735827879
14558,0.5775070751855383
14559,0.39795242034600786
14560,0.38447058448220045
14561,0.05290650586981883
14562,0.7916946754704177
14563,0.17325237730394744
14564,0.7024304547058667
14565,0.3996520799530465
14566,0.8526093946716128
14567,0.08747108960736596
14568,0.5277076974338444
14569,0.2544479176765119
14570,0.052908787336621806
14571,0.6152119549488291
14572,0.21708443551063952
14573,0.5281979387715254
14574,0.7188534453903462
14575,0.889115738844329
14576,0.7766048700400128
14577,0.11962654333463331
14578,0.5098729450758982
14579,0.9343646407557361
14580,0.1297602680158213
14581,0.3215615623628021
14582,0.24549366605499007
14583,0.5746458311240269
14584,0.3998054565243698
14585,0.6449778582686461
14586,0.2675620042434192
14587,0.6992931239671749
14588,0.1710957924244548
14589,0.2224644498723985
14590,0.860784738184216
14591,0.021137618054256603
14592,0.49772290513691636
14593,0.8170232188047161
14594,0.21178998345893124
14595,0.4305598137675876
14596,0.3730204885222813
14597,0.3996836635956523
14598,0.7918201069025964
14599,0.19358468072509638
14600,0.4174296673647914
14601,0.11185298767325384
14602,0.5261696463834495
14603,0.8932658728143466
14604,0.584787485149159
14605,0.2909569898386626
14606,0.5658300788410152
14607,0.18746445440570836
14608,0.6852326565527539
14609,0.23203125938329597
14610,0.6935192320464281
14611,0.5807541309505629
14612,0.17149668056019882
14613,0.10318005098046262
14614,0.4163225716298755
14615,0.53099052017658
14616,0.33926903499994165
14617,0.5281437040333548
14618,0.19413255649511266
14619,0.2808977027470656
14620,0.2830219280693858
14621,0.2723574610310669
14622,1.0
14623,0.5251077154112472
14624,0.44685954220266555
14625,0.1505413345555796
14626,0.26573727167253147
14627,0.010119311540516209
14628,0.06426548205323734
14629,0.38958960498878714
14630,0.5042276630827587
14631,0.8231740559054179
14632,0.019460299675175072
14633,0.5234226388711738
14634,0.40560533797839415
14635,0.41571223043990496
14636,0.6263244650867232
14637,0.2894361843557273
14638,0.4658920794984413
14639,0.3758901176552362
14640,0.0
14641,0.3455749624506387
14642,0.5151030129123956
14643,0.6586336752627784
14644,0.43537389578363206
14645,0.6705484763869323
14646,0.43784344052074853
14647,0.6478194338313341
14648,0.4987450070219074
14649,0.3860026990167232
14650,0.6100263380836353
14651,0.2740825049734969
14652,0.24461178264941005
14653,0.8404683148254406
14654,0.3224542054642943
14655,0.8709298972492096
14656,0.183364408435193
14657,0.21778517561694705
14658,0.9009278072285388
14659,0.15801001294274022
14660,0.6781050063564209
14661,0.207114873677529
14662,0.5641501914029525
14663,0.0716100891875647
14664,0.39134385914171466
14665,0.403386147080965
14666,0.48528181906803375
14667,0.4309981955440815
14668,0.7621138335793353
14669,0.47147413717545106
14670,0.797122869932866
14671,0.17937827722468627
14672,0.42908108618293583
14673,0.2487599609266876
14674,0.4868319302098935
14675,0.07044565527771446
14676,0.5620775148064944
14677,0.2362860272713646
14678,0.3033379712711213
14679,0.2237553957106232
14680,0.546959132205103
14681,0.45633643804828566
14682,0.6787652437560627
14683,0.6296261919766833
14684,0.09229716634352582
14685,0.34235355459184763
14686,0.4317013368668832
14687,0.9233639516377189
14688,0.9289976854636851
14689,0.009531376630055623
14690,0.37347977404152516
14691,0.3350608882291454
14692,0.7880421873865895
14693,0.40373779317131975
14694,0.8292139084173676
14695,0.49704442511782676
14696,0.7142325407052091
14697,0.46451287952751635
14698,0.7611924105609067
14699,0.6301311922406376
14700,0.23972609619991087
14701,0.5267798159348793
14702,0.7635483462960296
14703,0.797254093804614
14704,0.04046021009626856
14705,0.5480426517540639
14706,0.6445380240820986
14707,0.3112667826311161
14708,0.32846503087338325
14709,0.5195200227507699
14710,0.14009474520251766
14711,0.4060613602576667
14712,1.0
14713,0.5868467025254922
14714,0.6478804040310109
14715,0.3728167029111597
14716,0.2956454856365088
14717,0.9112852289503404
14718,0.08951853382042554
14719,0.19259927537734586
14720,0.015159858135117046
14721,0.32224808782975406
14722,0.6953690341262565
14723,0.21318820369782399
14724,0.2066941640075445
14725,0.35389745687682705
14726,0.0888997084289053
14727,0.5028823610416594
14728,0.43803959254074604
14729,0.7455910484574866
14730,0.8464546210152869
14731,0.42352458527859965
14732,0.058617194444974506
14733,0.16914131913522396
14734,0.5641296362511261
14735,0.03284147064845945
14736,1.0
14737,0.8752611377467019
14738,0.8033695163713498
14739,0.5733079746859667
14740,0.22830924268722358
14741,0.21737688927041904
14742,0.429869113392176
14743,0.07237560444493805
14744,0.20256318877288404
14745,0.5778218187358587
14746,0.7152807543766639
14747,0.6657320670382815
14748,0.5960981753180754
14749,0.7579588903646551
14750,0.4395430421603421
14751,1.0
14752,0.7437851997750664
14753,0.6958272312014998
14754,0.5350257563748221
14755,0.20880273214345157
14756,0.48018658367931544
14757,0.49319156648499873
14758,0.5820426461787707
14759,0.8015937735876152
14760,0.5615114571492063
14761,0.37988517578547476
14762,0.44449758633908576
14763,0.4855507853972176
14764,0.6432129899965163
14765,0.4692030922899146
14766,0.0
14767,0.38125204056388906
14768,0.4566367493897294
14769,0.02584408773660085
14770,0.36396474533083906
14771,0.19254998142329907
14772,0.5534332352709453
14773,0.42206346982281334
14774,0.6837949994600054
14775,0.20150993427217992
14776,0.10990518868937543
14777,0.4079718237993754
14778,0.41363519391197284
14779,0.22538362183789357
14780,0.09196804054199119
14781,0.12833718693933016
14782,0.2886139276355753
14783,0.5106290670543342
14784,0.8717081587737062
14785,0.5423244954449994
14786,0.21814469912192264
14787,0.4189594614462178
14788,0.343651009192691
14789,0.6650564643089301
14790,0.6358322593645889
14791,0.6611704079222888
14792,0.2667060613405213
14793,0.20826366751504863
14794,0.4914068548994607
14795,0.23071790685765964
14796,0.609780046419771
14797,0.30505110228354637
14798,0.05709400724226873
14799,0.8528280358513216
14800,0.4892935240192824
14801,0.8924839485089137
14802,0.42848954963123564
14803,0.23095017590068415
14804,0.29535668499684126
14805,0.27042027956816433
14806,0.5351385042380306
14807,0.3652491595113725
14808,0.6427846575965936
14809,0.42574307200356976
14810,0.25104292674262896
14811,0.785984448277295
14812,0.5576578592873894
14813,0.41542619701704986
14814,0.9415216269125715
14815,0.9167133542586438
14816,0.3764660848847525
14817,0.38929371207458346
14818,0.7455333970424916
14819,0.5800954030203338
14820,0.6502238556109768
14821,0.42323642254610955
14822,0.46585660687156516
14823,0.5480372889525668
14824,0.27390058152584246
14825,0.684275669885735
14826,0.6809531468038408
14827,0.3948530763654629
14828,0.45468485350833926
14829,0.6868471146126582
14830,0.6253361370296809
14831,0.3493607950920994
14832,0.35174895419094243
14833,0.5953337681113973
14834,0.0
14835,0.5407201920888366
14836,0.652373677333844
14837,0.47271635333768924
14838,0.038585135290620624
14839,0.40836608614913583
14840,0.4741820317216021
14841,0.7537661225913916
14842,0.664104243270827
14843,0.049720920251559414
14844,0.6870393612818442
14845,0.6430363401305684
14846,0.19345622813533597
14847,0.7501797701236311
14848,0.6306059018382186
14849,0.3344060112087598
14850,0.2829068060521416
14851,0.04437187672532215
14852,0.07748984865230521
14853,0.47387409570309197
14854,0.0
14855,0.28164562200115256
14856,0.517097885941762
14857,0.3119455149058237
14858,0.3643447583091549
14859,0.21973415631409426
14860,0.5969279436833609
14861,0.6937638262448379
14862,0.21970587609866746
14863,0.1868919648894618
14864,0.3109535619559403
14865,0.44134272073956043
14866,0.3431001172845517
14867,0.18914663065135723
14868,0.6521609253956623
14869,0.265787626582816
14870,0.0792358310745465
14871,0.5602987522584708
14872,0.6015379188169446
14873,0.02032637140643495
14874,0.63973999146877
14875,0.6348972177788393
14876,0.23349160449209544
14877,0.11616609954870649
14878,0.590843635559793
14879,0.30419582109045123
14880,0.24185927261167336
14881,0.25302027751214523
14882,0.5539033244427926
14883,0.5898904973063024
14884,0.6898789257119768
14885,0.533798784991929
14886,0.3632384284987881
14887,0.762941540667598
14888,0.2810621754027008
14889,0.4529531075857996
14890,0.6859717861433152
14891,0.0
14892,0.20708612083776884
14893,0.5160123280228752
14894,0.23329434322639142
14895,0.7474108810677572
14896,0.2214784272358736
14897,0.3899727291911533
14898,0.09422038592519745
14899,0.7736940162912934
14900,0.34783384887674
14901,0.7260847600753184
14902,0.3227530090880074
14903,0.7685796427610245
14904,0.5699969048100963
14905,0.43543882948950074
14906,0.297054065906235
14907,0.0
14908,0.18413196554735442
14909,0.4039257022428877
14910,0.1244754048083649
14911,0.5444655254365975
14912,0.27289037308077946
14913,0.3215444949339377
14914,0.6690334196165171
14915,0.7382667347361215
14916,0.1886504031041852
14917,0.6452294191409714
14918,0.26667466823117325
14919,0.37256335959357356
14920,0.3948149817550395
14921,0.1389762337915205
14922,0.23866258651806083
14923,0.5507079272860934
14924,0.8648440071143156
14925,0.4559170354504278
14926,0.0
14927,0.3426737092832514
14928,0.3973972081154872
14929,0.05903158363872538
14930,0.1650503988994659
14931,0.8469746116774013
14932,0.44383194800649906
14933,0.8373910189941584
14934,0.503374866541645
14935,0.009700953259958008
14936,0.7762475189809684
14937,0.3676462768627444
14938,0.9271777558946088
14939,0.48560189534300324
14940,0.40482067033494323
14941,0.5474301489931458
14942,0.4392278725878707
14943,0.6602216490537904
14944,0.7985771594186074
14945,0.40092314233944354
14946,0.40152836767168687
14947,0.2703533997209905
14948,0.35825220233799
14949,0.4928630641995806
14950,0.577479643703899
14951,0.66091067737627
14952,0.5065515153028606
14953,0.8092392517425268
14954,0.5349946882863256
14955,0.32170871713298227
14956,0.3193214891270487
14957,0.38835271887266726
14958,0.7214875570719831
14959,0.6322809438073683
14960,0.924739408337289
14961,0.650281573908529
14962,0.27746236810992553
14963,0.20324591324043817
14964,0.4517239949033605
14965,0.4265670569576945
14966,0.6061186532513541
14967,0.46395563162068526
14968,0.39684469011347917
14969,0.0
14970,0.6144472617322078
14971,0.4813282316052146
14972,0.833745022813769
14973,0.07777837475427922
14974,0.3246637528651126
14975,0.07356665021429722
14976,0.7565020925376285
14977,0.48090502844129096
14978,0.7769295456376709
14979,0.7633905623360074
14980,0.31494397283335596
14981,0.9730069278057394
14982,0.36733868655970636
14983,0.47907805809761755
14984,0.008817773077838237
14985,0.3841892543964204
14986,0.6639725009864822
14987,0.660986140976515
14988,0.6401951281932535
14989,0.6766788973699213
14990,0.36288331946064384
14991,0.5512601600134662
14992,0.22062045948717732
14993,0.183168652377225
14994,0.31603807504743237
14995,0.9334268436337461
14996,0.1536258390223998
14997,0.6183487602094883
14998,0.48708966313992363
14999,0.7127575474418532
15000,0.7389996782908833
